index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
34,35,1,1,added,2020-11-29 09:21:23,2020-11-30 08:59:59,0,0,2020-11-29 09:21:23,rubiconproject.com,1606744799,.rubiconproject.com,1,1,vis15,/,0,0,135890^1
35,36,1,1,added,2020-11-29 09:21:23,2021-02-27 09:21:23,1,0,2020-11-29 09:21:23,adnxs.com,1614435683,.adnxs.com,1,1,icu,/,0,0,ChgI9oJHEAoYASABKAEw49yO_gU4AUABSAEQ49yO_gUYAA..
36,37,1,1,added,2020-11-29 09:21:23,2021-02-27 09:21:23,1,0,2020-11-29 09:21:23,adnxs.com,1614435683,.adnxs.com,1,1,uuid2,/,0,0,8667880896054850515
37,38,1,1,added,2020-11-29 09:21:23,9999-12-31 23:59:59,0,1,2020-11-29 09:21:23,www.accuweather.com,0,www.accuweather.com,0,0,no_bid,/,0,0,0.50
38,39,1,1,added,2020-11-29 09:21:23,9999-12-31 23:59:59,0,1,2020-11-29 09:21:23,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
39,40,1,1,deleted,2020-11-29 09:21:23,9999-12-31 23:59:59,0,1,2020-11-29 09:21:23,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
40,41,1,1,added,2020-11-29 09:21:24,2022-11-29 09:21:24,1,0,2020-11-29 09:21:24,doubleclick.net,1669731684,.doubleclick.net,1,1,IDE,/,0,0,AHWqTUmOU2HzsOTQQU1UFgBJmO_ExSGInRCP9RDX6YiuH5YzC1-htcxk9_YReuXk
41,42,1,1,deleted,2020-11-29 09:21:22,2020-11-29 09:36:22,0,0,2020-11-29 09:21:22,doubleclick.net,1606660582,.doubleclick.net,1,1,test_cookie,/,0,0,CheckForPermission
42,43,1,1,added,2020-11-29 09:21:24,2021-12-24 09:21:24,0,0,2020-11-29 09:21:24,accuweather.com,1640355684,.accuweather.com,1,0,__gads,/,0,0,ID=98087aeba406e206:T=1606659684:S=ALNI_MZphBGZvg0mHWS1QsVI7tAn1INcEg
43,44,1,1,added,2020-11-29 09:21:25,2020-12-29 09:21:25,0,0,2020-11-29 09:21:25,capi.connatix.com,1609251685,capi.connatix.com,0,0,cnx_userId,/,0,0,b9493c84533c490b9d3fa03aa3241325
