index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
48,49,1,1,changed,2020-11-29 09:21:23,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,adsrvr.org,1638195686,.adsrvr.org,1,1,TDID,/,0,0,26125385-2233-4dd2-a8f9-b437311e1dd0
49,50,1,1,added,2020-11-29 09:21:26,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,adsrvr.org,1638195686,.adsrvr.org,1,1,TDCPM,/,0,0,CAESFgoHc3Z4OXQ1MBILCMT5k--Cn4o5EAUYASABKAIyCwjE8ZacmZ-KORAFOAFaB3N2eDl0NTBgAg..
50,51,1,1,changed,2020-11-29 09:21:23,2021-02-27 09:21:26,1,0,2020-11-29 09:21:26,adnxs.com,1614435686,.adnxs.com,1,1,uuid2,/,0,0,841445980071692986
51,52,1,1,added,2020-11-29 09:21:26,2021-07-01 10:21:26,1,0,2020-11-29 09:21:26,amazon-adsystem.com,1625149286,.amazon-adsystem.com,1,0,ad-id,/,0,0,A_2jtNT5UEUAucruFqAuVuU|t
52,53,1,1,added,2020-11-29 09:21:26,2021-12-27 09:21:26,0,0,2020-11-29 09:21:26,mathtag.com,1640614886,.mathtag.com,1,1,uuid,/,0,0,16095fc3-ae66-4d00-ae5d-b8df8dd0bad2
53,54,1,1,added,2020-11-29 09:21:26,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,zemanta.com,1638195686,.zemanta.com,1,0,zuid,/,0,0,k1kh03O6D1VqwezvhWXI
54,55,1,1,changed,2020-11-29 09:21:26,2021-07-01 10:21:26,1,0,2020-11-29 09:21:26,amazon-adsystem.com,1625149286,.amazon-adsystem.com,1,0,ad-id,/,0,0,A_2jtNT5UEUAucruFqAuVuU
55,56,1,1,added,2020-11-29 09:21:26,2026-01-01 09:21:26,1,0,2020-11-29 09:21:26,amazon-adsystem.com,1767277286,.amazon-adsystem.com,1,0,ad-privacy,/,0,0,0
56,57,1,1,added,2020-11-29 09:21:26,2021-05-28 10:21:26,0,0,2020-11-29 09:21:26,bluekai.com,1622211686,.bluekai.com,1,1,bkdc,/,0,0,phx
57,58,1,1,added,2020-11-29 09:21:26,2021-05-28 10:21:26,0,0,2020-11-29 09:21:26,bluekai.com,1622211686,.bluekai.com,1,1,bkpa,/,0,0,KJy5MaaFQM99CcIBw336G7LC063C+nj99P4SByx0YmQzTJq8by5nfrcrr2h+hlS3+yOSh84U+7/b3t+t1eoQbdlgol8IB037bbsrtLaoorAIgreqYFipn+qTK0LlpdoSlvjiDl8KjdQRbtcOu2Xdb38GjNzV4UXo0Zfjxq2SxHyiWB92pQvSoy4eUDJpEYOZyQOlgtWz7FBztoyJKPxDyAMRiohifQAZ1XA0w6SJAogww1t9M5wxN6xqnAJdFZHj/O/5KesE7kW3BzQZas9CW/AHI1IC6WGOJWARjYJO0z7Gwe/zHmqLHXokbTd3wMifwNKAPhW=
58,59,1,1,added,2020-11-29 09:21:26,2021-05-28 10:21:26,0,0,2020-11-29 09:21:26,bluekai.com,1622211686,.bluekai.com,1,1,bku,/,0,0,ikG99sSryN2ACyGM
59,60,1,1,changed,2020-11-29 09:21:23,2021-11-29 09:21:41,0,0,2020-11-29 09:21:41,adsrvr.org,1638195701,.adsrvr.org,1,0,TDID,/,0,0,26125385-2233-4dd2-a8f9-b437311e1dd0
60,61,1,1,changed,2020-11-29 09:21:26,2021-11-29 09:21:41,0,0,2020-11-29 09:21:41,adsrvr.org,1638195701,.adsrvr.org,1,0,TDCPM,/,0,0,CAESFgoHc3Z4OXQ1MBILCMT5k--Cn4o5EAUYBTgBQgQiAggB
