index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
32,33,1,1,changed,2020-11-29 06:34:48,2021-11-29 15:48:09,1,0,2020-11-29 09:48:09,yahoo.com,1638218889,.yahoo.com,1,1,A3,/,0,0,d=AQABBFiHw18CEKCDaDgt1yKg3QpPFgWkUaYFEgEBAQHYxF_NXwAAAAAA_SMAAAcIWIfDXwWkUaY&S=AQAAAiazZTtjm49DbCZaPmBMhDg
33,34,1,1,changed,2020-11-29 06:34:48,2021-11-29 15:48:09,0,0,2020-11-29 09:48:09,yahoo.com,1638218889,.yahoo.com,1,0,B,/,0,0,ackd40lfs71qo&b=3&s=r1
34,35,1,1,changed,2020-11-29 06:34:48,2021-11-29 15:48:09,0,0,2020-11-29 09:48:09,yahoo.com,1638218889,.yahoo.com,1,1,GUC,/,0,0,AQEBAQFfxNhfzUIfygSF
35,36,1,1,changed,2020-11-29 06:23:26,2021-02-27 09:48:09,1,0,2020-11-29 09:48:09,adnxs.com,1614437289,.adnxs.com,1,1,icu,/,0,0,ChgI9oJHEAoYASABKAEwqOmO_gU4AUABSAEQqOmO_gUYAA..
36,37,1,1,changed,2020-11-29 06:23:26,2021-02-27 09:48:09,1,0,2020-11-29 09:48:09,adnxs.com,1614437289,.adnxs.com,1,1,uuid2,/,0,0,6288167912324559941
37,38,1,1,added,2020-11-29 09:48:09,9999-12-31 23:59:59,0,1,2020-11-29 09:48:09,www.accuweather.com,0,www.accuweather.com,0,0,no_bid,/,0,0,0.50
38,39,1,1,added,2020-11-29 09:48:09,9999-12-31 23:59:59,0,1,2020-11-29 09:48:09,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
39,40,1,1,deleted,2020-11-29 09:48:09,9999-12-31 23:59:59,0,1,2020-11-29 09:48:09,www.accuweather.com,0,www.accuweather.com,0,0,GoogleAdServingTest,/,0,0,Good
40,41,1,1,added,2020-11-29 09:48:09,2021-12-24 09:48:09,0,0,2020-11-29 09:48:09,accuweather.com,1640357289,.accuweather.com,1,0,__gads,/,0,0,ID=d4c77a89d5521509:T=1606661289:S=ALNI_Mb7Bb4ITcvhPZIjy0FmMMCOAnad1Q
41,42,1,1,added,2020-11-29 09:48:10,2020-12-29 09:48:10,0,0,2020-11-29 09:48:10,capi.connatix.com,1609253290,capi.connatix.com,0,0,cnx_userId,/,0,0,3de0b1c2da134c1190dd560f3f581872
42,43,1,1,added,2020-11-29 09:48:10,2020-12-29 09:48:10,0,0,2020-11-29 09:48:10,www.accuweather.com,1609253290,www.accuweather.com,0,0,cnx_userId,/,0,0,3de0b1c2da134c1190dd560f3f581872
43,44,1,1,added,2020-11-29 09:48:10,2021-05-28 10:48:10,0,0,2020-11-29 09:48:10,www.accuweather.com,1622213290,www.accuweather.com,0,0,kppid_managed,/,0,0,kppidff_NyzvEs9K
44,45,1,1,changed,2020-11-29 09:48:08,2021-11-29 09:48:10,0,0,2020-11-29 09:48:10,adsrvr.org,1638197290,.adsrvr.org,1,0,TDID,/,0,0,ede97064-a1cb-49a1-8998-e3c029c4d63c
45,46,1,1,added,2020-11-29 09:48:10,2021-11-29 09:48:10,0,0,2020-11-29 09:48:10,adsrvr.org,1638197290,.adsrvr.org,1,0,TDCPM,/,0,0,CAEYBTgBQgQiAggB
46,47,1,1,added,2020-11-29 09:48:12,2021-02-27 09:48:12,0,0,2020-11-29 09:48:12,eus.rubiconproject.com,1614437292,eus.rubiconproject.com,0,1,pux,/,0,0,1512%3D95649%262249%3D95649%262307%3D95649%262974%3D95649%263778%3D95649%26brx%3D95649%26idl%3D95649%262249-DV360-Hosted%3D95649%26
47,48,1,1,added,2020-11-29 09:48:12,2021-02-27 09:48:12,0,0,2020-11-29 09:48:12,3lift.com,1614437292,.3lift.com,1,1,sync,/sync,0,0,CgoIgQIQ6obno-EuCgoI4gEQ6obno-EuCgoI5gEQ6obno-EuCgoIhwIQ6obno-EuCgkIORDqhuej4S4KCQg6EOqG56PhLgoJCAsQ6obno-EuCgoIjAIQ6obno-EuCgkIXxDqhuej4S4KCQgfEOqG56PhLg==
48,49,1,1,changed,2020-11-29 09:48:09,2021-02-27 09:48:12,0,0,2020-11-29 09:48:12,3lift.com,1614437292,.3lift.com,1,1,tluid,/,0,0,6916769803143477048
49,50,1,1,changed,2020-11-29 09:48:12,2021-02-27 09:48:13,0,0,2020-11-29 09:48:13,3lift.com,1614437293,.3lift.com,1,1,sync,/sync,0,0,CgoIgQIQ6obno-EuCgoIoQEQ84fno-EuCgoI4gEQ6obno-EuCgoI5gEQ6obno-EuCgoIhwIQ6obno-EuCgoI5wEQ84fno-EuCgkICRDzh-ej4S4KCgiJAhDzh-ej4S4KCQgLEOqG56PhLgoKCIwCEOqG56PhLgoKCM4BEPOH56PhLgoKCI4BEPOH56PhLgoKCJACEPOH56PhLgoJCHMQ84fno-EuCgoI1gEQ84fno-EuCgkIORDqhuej4S4KCQg6EOqG56PhLgoKCN4BEPOH56PhLgoJCF8Q6obno-EuCgkIHxDqhuej4S4=
50,51,1,1,changed,2020-11-29 09:48:09,2021-02-27 09:48:13,0,0,2020-11-29 09:48:13,3lift.com,1614437293,.3lift.com,1,1,tluid,/,0,0,6916769803143477048
51,52,1,1,changed,2020-11-29 06:23:26,2021-02-27 09:48:13,1,0,2020-11-29 09:48:13,adnxs.com,1614437293,.adnxs.com,1,1,uuid2,/,0,0,6288167912324559941
52,53,1,1,changed,2020-11-29 09:48:08,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,adsrvr.org,1638197293,.adsrvr.org,1,1,TDID,/,0,0,ede97064-a1cb-49a1-8998-e3c029c4d63c
53,54,1,1,changed,2020-11-29 09:48:10,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,adsrvr.org,1638197293,.adsrvr.org,1,1,TDCPM,/,0,0,CAESFgoHc3Z4OXQ1MBILCIz5_sf6n4o5EAUYASABKAIyCwiM8YH1kKCKORAFOAFaB3N2eDl0NTBgAg..
54,55,1,1,added,2020-11-29 09:48:13,2021-12-27 09:48:13,0,0,2020-11-29 09:48:13,mathtag.com,1640616493,.mathtag.com,1,1,uuid,/,0,0,c6ca5fc3-b4ad-4b00-a34c-ba33529c81b8
55,56,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,zemanta.com,1638197293,.zemanta.com,1,0,zuid,/,0,0,sXxU_wjDN8O5s5liULLL
56,57,1,1,added,2020-11-29 09:48:13,2021-07-01 10:48:13,1,0,2020-11-29 09:48:13,amazon-adsystem.com,1625150893,.amazon-adsystem.com,1,0,ad-id,/,0,0,AzuAN-WjEkgViP3x4VR99UY|t
57,58,1,1,added,2020-11-29 09:48:13,2021-05-28 10:48:13,0,0,2020-11-29 09:48:13,turn.com,1622213293,.turn.com,1,1,uid,/,0,0,4153295821337801743
58,59,1,1,added,2020-11-29 09:48:13,2021-01-28 09:48:13,0,0,2020-11-29 09:48:13,adform.net,1611845293,.adform.net,1,0,uid,/,0,0,1002412398965549956
59,60,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,sitescout.com,1638197293,.sitescout.com,1,1,ssi,/,0,0,cadbdcd2-ff67-43aa-8a51-ec64ef052ab1#1606661293369
60,61,1,1,added,2020-11-29 09:48:13,2022-11-29 09:48:07,0,0,2020-11-29 09:48:13,bttrack.com,1669733287,bttrack.com,0,1,GLOBALID,/,0,0,2uKlc8-sIBd987Fnp3_AnJiHfAsAX9X_C3Y4nQrKJUNwOzhqCPXG04e35GOom4svJmr2Ej9lDpQC4TM1
