index,id,crawl_id,visit_id,old_channel_id,new_channel_id,is_temporary,is_permanent,is_internal,is_sts_upgrade,time_stamp
13,14,1,1,{afa6f953-5102-4d22-a1d9-0e48b67c4617},{b54b060a-07a0-4975-a7a5-1e2b734f462d},1,0,0,0,2020-11-29T14:48:09.062Z
14,15,1,1,{012c8897-b1f2-45a2-a58d-f0a6584d777b},{3f1fd92b-09cf-4e84-b0a8-190d935198bb},0,1,0,0,2020-11-29T14:48:10.176Z
15,16,1,1,{2a08de13-74af-4582-97f9-0878a8a80d6a},{a5d7de1a-6e4c-4a4b-be4e-0ca2058ce2b9},1,0,0,0,2020-11-29T14:48:10.194Z
16,17,1,1,{9eeaf359-739e-4e60-bc35-55ec370bf718},{a49d37d7-2ab3-4ad3-aa67-8516552f1eed},1,0,0,0,2020-11-29T14:48:13.142Z
17,18,1,1,{b96ffb79-f2fe-4e2b-85bf-7430c196cc95},{e8116728-15b6-4dce-8424-6efb5916756f},1,0,0,0,2020-11-29T14:48:13.146Z
18,19,1,1,{461d86aa-45ea-4081-ac4c-b9d28a386700},{c6d9c070-ebab-4284-9f74-b2f8294f7206},1,0,0,0,2020-11-29T14:48:13.166Z
19,20,1,1,{434979df-983f-43a8-afe6-ad4708888499},{66541c3e-4986-40f3-a276-532bf49cf586},1,0,0,0,2020-11-29T14:48:13.190Z
20,21,1,1,{8102bdd4-075b-4b4e-82ee-241ea0722632},{d15a250a-6b0d-46ad-8ccd-2f751d26d81c},1,0,0,0,2020-11-29T14:48:13.192Z
21,22,1,1,{3061fb08-626a-478c-b992-e4124399afbf},{f43bfb78-755d-4cc0-a14b-26e65ce38b15},1,0,0,0,2020-11-29T14:48:13.210Z
22,23,1,1,{66541c3e-4986-40f3-a276-532bf49cf586},{194d3d76-7279-451d-b5fa-2fed8d2b6b46},1,0,0,0,2020-11-29T14:48:13.312Z
23,24,1,1,{66541c3e-4986-40f3-a276-532bf49cf586},{194d3d76-7279-451d-b5fa-2fed8d2b6b46},1,0,0,0,2020-11-29T14:48:13.314Z
24,25,1,1,{4455bc67-06b6-405e-949b-16db073236e5},{ccda5c00-bf47-4aac-b1f4-3c3d429beaa0},1,0,0,0,2020-11-29T14:48:13.314Z
25,26,1,1,{47b8bc15-004c-443b-ac99-a42baae3fd6c},{4c884b7a-44c0-4572-9227-d21419f0b98f},1,0,0,0,2020-11-29T14:48:13.314Z
26,27,1,1,{c739d220-e86d-48e7-aaff-2a0a38e7c885},{166c0419-79ac-4764-8917-27c11d84db0c},1,0,0,0,2020-11-29T14:48:13.414Z
27,28,1,1,{2f594a93-ec39-476e-b748-8a28e8c0ab8c},{938b606e-28c1-4925-948b-45418df115b3},1,0,0,0,2020-11-29T14:48:13.414Z
28,29,1,1,{04379e3f-492e-4a7b-b2f3-e929319481e2},{8e6979d1-f04d-4c7f-be7e-34db828a2dc1},1,0,0,0,2020-11-29T14:48:13.414Z
29,30,1,1,{e0f78793-0cc9-46fb-aa71-5f5fa127274c},{fc428c1e-b5d5-480d-ae90-f11424a8ca26},1,0,0,0,2020-11-29T14:48:13.414Z
30,31,1,1,{edd7373c-75b4-4737-978e-16ac932de894},{67bf7d1f-d603-43b7-9da3-66df6b9b0294},1,0,0,0,2020-11-29T14:48:13.414Z
31,32,1,1,{fc6d9109-63cb-4cfa-9a16-26051c5eafb4},{858b3382-6e9f-41aa-b3e6-4ad49cc62fc7},1,0,0,0,2020-11-29T14:48:13.416Z
32,33,1,1,{b78d6574-409f-4df7-906c-ac98c6773cd9},{0ab61af3-bb27-475a-b718-640a956cfce8},1,0,0,0,2020-11-29T14:48:13.436Z
33,34,1,1,{783f55a7-844b-4d39-89ef-ccdbfe7af4ee},{03b1ed0b-83a7-46f4-a118-056093989818},1,0,0,0,2020-11-29T14:48:13.448Z
34,35,1,1,{67bf7d1f-d603-43b7-9da3-66df6b9b0294},{b3c80d3e-5815-4280-82f6-0026567c37eb},1,0,0,0,2020-11-29T14:48:13.466Z
35,36,1,1,{67bf7d1f-d603-43b7-9da3-66df6b9b0294},{b3c80d3e-5815-4280-82f6-0026567c37eb},1,0,0,0,2020-11-29T14:48:13.466Z
36,37,1,1,{938b606e-28c1-4925-948b-45418df115b3},{d860068a-c2af-4d70-b335-b813bffa960c},1,0,0,0,2020-11-29T14:48:13.468Z
37,38,1,1,{938b606e-28c1-4925-948b-45418df115b3},{d860068a-c2af-4d70-b335-b813bffa960c},1,0,0,0,2020-11-29T14:48:13.468Z
38,39,1,1,{0ab61af3-bb27-475a-b718-640a956cfce8},{b2a2edfc-4d15-4b16-9e57-e55aca7957ab},1,0,0,0,2020-11-29T14:48:13.470Z
39,40,1,1,{0ab61af3-bb27-475a-b718-640a956cfce8},{b2a2edfc-4d15-4b16-9e57-e55aca7957ab},1,0,0,0,2020-11-29T14:48:13.470Z
40,41,1,1,{8e6979d1-f04d-4c7f-be7e-34db828a2dc1},{9628ce3f-2152-4e12-80b5-04e7e0e769f6},1,0,0,0,2020-11-29T14:48:13.482Z
